,0,1,2,3,4
0,Graph_N500_E3863_D0.031_A0.1.csv,0.05,0.04331564903259277,0.09257340431213379,2841.0
1,Graph_N500_E3863_D0.031_A0.1.csv,0.1,0.04123735427856445,0.36789608001708984,2383.0
2,Graph_N500_E5315_D0.043_A0.1.csv,0.05,0.055504798889160156,0.2212052345275879,3899.0
3,Graph_N500_E5315_D0.043_A0.1.csv,0.1,0.06799197196960449,0.523796796798706,3292.0
4,Graph_N500_E5746_D0.046_A0.1.csv,0.05,0.06210017204284668,0.16462469100952148,3968.0
5,Graph_N500_E5746_D0.046_A0.1.csv,0.1,0.07247543334960938,0.4341616630554199,3302.0
6,Graph_N500_E6862_D0.055_A0.1.csv,0.05,0.08605051040649414,0.21387767791748047,4994.0
7,Graph_N500_E6862_D0.055_A0.1.csv,0.1,0.08255219459533691,0.5420830249786377,4158.0
8,Graph_N500_E7204_D0.058_A0.1.csv,0.05,0.08935141563415527,0.2349238395690918,5361.0
9,Graph_N500_E7204_D0.058_A0.1.csv,0.1,0.08749103546142578,1.0393455028533936,4508.0
10,Graph_N500_E7584_D0.061_A0.1.csv,0.05,0.07871890068054199,0.2567286491394043,5622.0
11,Graph_N500_E7584_D0.061_A0.1.csv,0.1,0.08287620544433594,0.9674429893493652,4787.0
12,Graph_N500_E7627_D0.061_A0.101.csv,0.05,0.09179568290710449,0.27135157585144043,5610.0
13,Graph_N500_E7627_D0.061_A0.101.csv,0.1,0.08986258506774902,1.512514591217041,4693.0
14,Graph_N500_E8643_D0.069_A0.101.csv,0.05,0.10350203514099121,0.34174036979675293,6337.0
15,Graph_N500_E8643_D0.069_A0.101.csv,0.1,0.1023561954498291,0.6816413402557373,5215.0
16,Graph_N500_E8821_D0.071_A0.1.csv,0.05,0.09296369552612305,0.3606863021850586,6370.0
17,Graph_N500_E8821_D0.071_A0.1.csv,0.1,0.09132027626037598,0.7431414127349854,5167.0
18,Graph_N500_E8954_D0.072_A0.1.csv,0.05,0.09437179565429688,0.3277242183685303,6697.0
19,Graph_N500_E8954_D0.072_A0.1.csv,0.1,0.09386777877807617,1.209543228149414,5600.0
