,0,1,2,3,4
0,Graph_N300_E2128_D0.047_A0.1.csv,0.05,0.03313922882080078,0.060513973236083984,1595.0
1,Graph_N300_E2128_D0.047_A0.1.csv,0.1,0.022125244140625,0.19674396514892578,1326.0
2,Graph_N300_E2128_D0.047_A0.1.csv,0.2,0.023166656494140625,0.5980756282806396,958.0
3,Graph_N300_E2278_D0.051_A0.101.csv,0.05,0.023961305618286133,0.044991493225097656,1725.0
4,Graph_N300_E2278_D0.051_A0.101.csv,0.1,0.024103403091430664,0.15240478515625,1475.0
5,Graph_N300_E2278_D0.051_A0.101.csv,0.2,0.023905038833618164,1.0801067352294922,1088.0
6,Graph_N300_E2285_D0.051_A0.1.csv,0.05,0.023969411849975586,0.03434276580810547,1638.0
7,Graph_N300_E2285_D0.051_A0.1.csv,0.1,0.023646831512451172,0.07564520835876465,1350.0
8,Graph_N300_E2285_D0.051_A0.1.csv,0.2,0.023509979248046875,0.2275097370147705,965.0
9,Graph_N300_E2738_D0.061_A0.1.csv,0.05,0.029250144958496094,0.06078457832336426,2035.0
10,Graph_N300_E2738_D0.061_A0.1.csv,0.1,0.02834296226501465,0.15185117721557617,1705.0
11,Graph_N300_E2738_D0.061_A0.1.csv,0.2,0.03611421585083008,0.6453306674957275,1246.0
12,Graph_N300_E2739_D0.061_A0.102.csv,0.05,0.0290071964263916,0.08451604843139648,2055.0
13,Graph_N300_E2739_D0.061_A0.102.csv,0.1,0.028224945068359375,0.1870436668395996,1722.0
14,Graph_N300_E2739_D0.061_A0.102.csv,0.2,0.028006792068481445,0.5840439796447754,1253.0
15,Graph_N300_E2980_D0.066_A0.1.csv,0.05,0.040009498596191406,0.060013771057128906,2218.0
16,Graph_N300_E2980_D0.066_A0.1.csv,0.1,0.030502796173095703,0.15172886848449707,1857.0
17,Graph_N300_E2980_D0.066_A0.1.csv,0.2,0.031061410903930664,0.27822375297546387,1349.0
18,Graph_N300_E3046_D0.068_A0.1.csv,0.05,0.032007455825805664,0.06350088119506836,2254.0
19,Graph_N300_E3046_D0.068_A0.1.csv,0.1,0.03200721740722656,0.14402341842651367,1889.0
20,Graph_N300_E3046_D0.068_A0.1.csv,0.2,0.035086631774902344,0.43708229064941406,1391.0
21,Graph_N300_E3070_D0.068_A0.101.csv,0.05,0.03403592109680176,0.08045029640197754,2380.0
22,Graph_N300_E3070_D0.068_A0.101.csv,0.1,0.03335261344909668,0.2090604305267334,2023.0
23,Graph_N300_E3070_D0.068_A0.101.csv,0.2,0.0331423282623291,0.9131228923797607,1500.0
24,Graph_N300_E3235_D0.072_A0.1.csv,0.05,0.03510785102844238,0.10574650764465332,2408.0
25,Graph_N300_E3235_D0.072_A0.1.csv,0.1,0.03400826454162598,0.18102335929870605,1969.0
26,Graph_N300_E3235_D0.072_A0.1.csv,0.2,0.034302711486816406,0.3464488983154297,1415.0
27,Graph_N300_E3399_D0.076_A0.1.csv,0.05,0.04378867149353027,0.0780181884765625,2486.0
28,Graph_N300_E3399_D0.076_A0.1.csv,0.1,0.036008596420288086,0.11537885665893555,1996.0
29,Graph_N300_E3399_D0.076_A0.1.csv,0.2,0.03500819206237793,0.32967090606689453,1407.0
30,Graph_N300_E3474_D0.077_A0.1.csv,0.05,0.03743886947631836,0.08601999282836914,2498.0
31,Graph_N300_E3474_D0.077_A0.1.csv,0.1,0.04401040077209473,0.0980229377746582,1929.0
32,Graph_N300_E3474_D0.077_A0.1.csv,0.2,0.03600883483886719,0.1411745548248291,1278.0
