,0,1,2,3,4
0,Graph_N500_E3863_D0.031_A0.1.csv,0.05,0.04384922981262207,0.08764839172363281,2841.0
1,Graph_N500_E3863_D0.031_A0.1.csv,0.1,0.05114436149597168,0.28823375701904297,2383.0
2,Graph_N500_E3863_D0.031_A0.1.csv,0.2,0.04210925102233887,16.573391914367676,1728.0
3,Graph_N500_E5315_D0.043_A0.1.csv,0.05,0.05713844299316406,0.18812108039855957,3899.0
4,Graph_N500_E5315_D0.043_A0.1.csv,0.1,0.06317305564880371,0.3924415111541748,3292.0
5,Graph_N500_E5315_D0.043_A0.1.csv,0.2,0.05732464790344238,50.85785245895386,2432.0
6,Graph_N500_E5746_D0.046_A0.1.csv,0.05,0.06849479675292969,0.16274404525756836,3968.0
7,Graph_N500_E5746_D0.046_A0.1.csv,0.1,0.06021857261657715,0.3518333435058594,3302.0
8,Graph_N500_E5746_D0.046_A0.1.csv,0.2,0.06924295425415039,2.715282440185547,2389.0
9,Graph_N500_E6862_D0.055_A0.1.csv,0.05,0.07329082489013672,0.20339417457580566,4994.0
10,Graph_N500_E6862_D0.055_A0.1.csv,0.1,0.08319544792175293,0.5085971355438232,4158.0
11,Graph_N500_E6862_D0.055_A0.1.csv,0.2,0.0729529857635498,9.41572618484497,3026.0
12,Graph_N500_E7204_D0.058_A0.1.csv,0.05,0.08529472351074219,0.23115897178649902,5361.0
13,Graph_N500_E7204_D0.058_A0.1.csv,0.1,0.08487510681152344,1.0715796947479248,4508.0
14,Graph_N500_E7204_D0.058_A0.1.csv,0.2,0.07712650299072266,16.10167694091797,3320.0
15,Graph_N500_E7584_D0.061_A0.1.csv,0.05,0.0899820327758789,0.2657592296600342,5622.0
16,Graph_N500_E7584_D0.061_A0.1.csv,0.1,0.08051037788391113,1.0103759765625,4787.0
17,Graph_N500_E7584_D0.061_A0.1.csv,0.2,0.08909106254577637,47.94617795944214,3571.0
18,Graph_N500_E7627_D0.061_A0.101.csv,0.05,0.0903773307800293,0.2707173824310303,5610.0
19,Graph_N500_E7627_D0.061_A0.101.csv,0.1,0.08141708374023438,1.4502818584442139,4693.0
20,Graph_N500_E7627_D0.061_A0.101.csv,0.2,0.08915257453918457,133.50522446632385,3429.0
21,Graph_N500_E8643_D0.069_A0.101.csv,0.05,0.10880708694458008,0.2925722599029541,6337.0
22,Graph_N500_E8643_D0.069_A0.101.csv,0.1,0.0903463363647461,0.6379942893981934,5215.0
23,Graph_N500_E8643_D0.069_A0.101.csv,0.2,0.09952163696289062,3.9719133377075195,3784.0
24,Graph_N500_E8821_D0.071_A0.1.csv,0.05,0.10277438163757324,0.3566112518310547,6370.0
25,Graph_N500_E8821_D0.071_A0.1.csv,0.1,0.09294748306274414,0.6758630275726318,5167.0
26,Graph_N500_E8821_D0.071_A0.1.csv,0.2,0.09502220153808594,1.774026870727539,3663.0
27,Graph_N500_E8954_D0.072_A0.1.csv,0.05,0.10316967964172363,0.3206899166107178,6697.0
28,Graph_N500_E8954_D0.072_A0.1.csv,0.1,0.1021728515625,1.0394935607910156,5600.0
29,Graph_N500_E8954_D0.072_A0.1.csv,0.2,0.09472537040710449,8.840831756591797,4090.0
